NPI,TITLE,FAB_PROD,RET_PROD,PRODUCT,LOT,EXEC_SEQ,OPERATION,OPER_SHORT_DESC,OPER_LONG_DESC,OUT_DATE,LOT_PRIORITY_MOVEIN,AREA,MODULE,ACTIVITY,CUM_ACTIVITY,LAYER
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,453,210621,L 8b PS1 S,"L P1278b PS1 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,107,PS1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,502,210622,L 8b PS2 S,"L P1278b PS2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,121,PS2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,539,234119,L 8d NESdS,"L P1278d NES d SED (PLY,DPR)",,,LITHO,LI-SAVli,0,133,NES
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,598,228847,L 8c FT1cS,"L P1278C FT1 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,153,FT1
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,614,228848,L 8c FT2cS,"L P1278C FT2 SED (PLY,DPR)",,,LITHO,LI-SAVli,0,153,FT2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,668,240707,L 8c FTPmS,"L P1278C FTP m SED (PLY,DPR)",,,LITHO,LI-SAVli,0,173,FTP
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,740,228394,L 8c DR5S,"L P1278c DR5 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,201,DR5
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,769,258363,L 8xrHNUS,"L P1278  5n4p r3 HNU SED (DPR,PLY)",,,LITHO,LI-SAVli,0,216,HNU
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,802,258365,L 8xrDR6S,"L P1278  5n4p r3 DR6 SED (DPR,PLY)",,,LITHO,LI-SAVli,0,232,DR6
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,836,242985,L 8 DR4xS,"L P1278 x DR4 SED (DPR,PLY)",,,LITHO,LI-SAVli,0,248,DR4
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,869,242990,L 8 HNSxS,"L P1278 HNS x SED (PLY,DCB)",,,LITHO,LI-SAVli,0,264,HNS
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,903,242983,L 8 QDMxS,"L P1278 x QDM SED (DPR,PLY)",,,LITHO,LI-SAVli,0,280,QDM
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,947,212437,L 8b PB2 S,"L P1278 b PB2 box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,303,PB2
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,996,234550,L 8s PBMbS,"L P1278 s PBM b SED (DPR,PLY)",,,LITHO,LI-SAVli,0,324,PBM
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1017,235101,L 8s NBMnS,"L P1278 s NBM box SED (DPR,PLY)",,,LITHO,LI-SAVli,0,331,NBM
Panther Lake G-1,POR Scout,8PXMCVAG,8PXMCG,8PXMCV A G,A5289210,1096,261262,L 8TPAdyS,"L P1278 dyDGN TPA SED (PLY,DPR)",,,LITHO,LI-SAYli,0,356,TPA
